label,content
13, document_id from rbn apple.com robert b. neville subject oscilliscopes for sale recently i posted two oscilliscopes for sale one has sold the other is still available used good condition hitachi v-422 40mhz dual-channel portable analog oscilliscope o 1mv/div o dc offset o alternate magnification 10x magnified non-magnified waveform o vert mode trigger o tv sync separation circuit list price 910.00 ... and the price fry 's electronics just quoted sells for 699.99 jdr microdevices current price 745.95 products international your price used 425.00 obo ... i have n't gotten an offer at the asking price so 'obo applies ... i also have a 'broken version of the scope which sold jdr 20mhz dual-channel portable analog oscilliscope o 5mv/div o component tester resistors/caps/diodes/coils o tv video sync filter o z-axis input intensity modulation 'broken means the crt produces a nice bright trace but the trace does not correspond to the input signal my guess is it 's repairable but more than a simple calibration problem ... but i honestly have not tried to calibrate the scope or otherwise fix it it 's 'as-is i paid for it in its current state i bought it thinking i 'd repair it using the 'good scope for side-by-side comparison ... since i 've sold the 'good scope the 'bad one does n't do me much good and i 'd like to recoup that amount as above i 'll accept offers and take the best one i 'd prefer a local bay area california buyer so a i do n't have to ship it and b she or he can examine the scope prior to purchase rbn apple.com
13, document_id from wayne alan martin wm1h+ andrew.cmu.edu subject re what do nuclear site 's cooling towers do excerpts from netnews.sci.electronics 16-apr-93 re what do nuclear site 's .. by r_tim_coslet cup.portal from r_tim_coslet cup.portal.com subject re what do nuclear site 's cooling towers do date fri apr 21:27:21 pdt in article 1qlg9o d7q sequoia.ccsd.uts.edu.au swalker uts.edu.au -s87271077-s.walker-man-50- wrote i really do n't know where to post this question so i figured that this board would be most appropriate i was wondering about those massive concrete cylinders that are ever present at nuclear poer sites they look like cylinders that have been pinched in the middle does anybody know what the actual purpose of those things are i hear that they 're called 'cooling towers but what the heck do they cool except for their size the cooling towers on nuclear power plants are vertually identical in construction and operation to cooling towers designed and built in the 's a hundred years ago for coal fired power plants used for lighting and early electric railways basicly the cylindrical tower supports a rapid air draft when its air is heated by hot water and/or steam circulating thru a network of pipes that fill about the lower 1/3 of the tower to assist cooling and the draft water misters are added that spray cold water over the hot pipes the cold water evaporates removing the heat faster than just air flow from the draft would and the resulting water vapor is rapidly carried away by the draft this produces the clouds frequently seen rising out of these towers that slight pinch maybe 2/3 of the way up the tower is there because it produces a very significant increase in the strength and rate of the air draft produced compared to a straight cylinder shape the towers are used to recondense the steam in the sealed steam system of the power plant so that it can be recirculated back to the boiler and used again the wider the temperature difference across the turbines used in the power plant the more effecient they are and by recondensing the steam in the cooling towers before sending it back to the boilers you maintain a very wide temperature difference sometimes as high as degrees or more from first stage `` hot '' turbine to final stage `` cold '' turbine r. tim coslet usenet r_tim_coslet cup.portal.com technology n. domesticated natural phenomena great explaination however you left off one detail why do you always see them at nuclear plants but not always at fossil fuel plants at nuclear plants it is prefered to run the water closed cycle whereas fossil fuel plants can in some cases get away with dumping the hot water as i recall the water is n't as hot thermodynamically in many fossil fuel plants and of course there is less danger of radioactive contamination wayne martin
13, document_id from mvanmeet ua.d.umn.edu mike vanmeeteren subject re electronic odometers was used bmw question ..... in article c5hhko.1ry vu-vlsi.ee.vill.edu mobasser vu-vlsi.ee.vill.edu bijan mobasseri writes there are two simple procedures for alterating any odometer mechanical driven odometer remove the speedo cable from the transmission attach a drill and run at max speed until the speedo turns over continue until the desired mileage is reached ==================================== admittedly an irrelavent question for how long should the drill be running bijan a verrrrrry long time like on the order of days i had the pleasure of doing that once playing with the speedo cable and with my b d heavy duty at full speed rpm all the speedo ever got up to was mph now if you go a high speed drill and ran it at say rpm you could get mph out of it if you speedo does n't burn out anyways to roll a mile odometer would take days or so much easier just to take the speedo apart thought i 'd share btw all this info was obtained legally -- o computer lesson one there is no `` any '' key alternate keys /_ /_ are shift ctrl caps lock alt _/ _/ _ and sometimes tab mvanmeet ub.d.umn.edu -consultant at lab
13, document_id from craig toontown.columbiasc.ncr.com craig s. williamson subject re looking for a good spice book in article canright.734829385 convex.com canright convex.com robert canright writes |you might try '' computer-aided circuit analysis using spice '' by walter banzhaf |at bookstores paperback lots of examples dr. banzhaf |is a teacher is there another book i have this one and do n't find it helpfull in learning spice it would make a good reference book but i found it lacking for learning spice are there any others craig -- `` you took the bull by the horns -craig williamson and stepped in something good '' craig.williamson columbiasc.ncr.com balki bartokomas craig toontown.columbiasc.ncr.com home perfect strangers
13, document_id from peter.m insane.apana.org.au peter tryndoch subject what 's exactly in a flour allmartin mccormickwhat 's exactly in a flour mm from martin datacomm.ucc.okstate.edu martin mccormick mm organization oklahoma state university stillwater ok mm what sort of lamp is the little glass bulb found inside the starter mm it sort of reminds me of a ne2 neon lamp starters appear open when m mm with an ohm meter so the little lamp is either a neon or has a capacit mm in series with it mm mm i have seen these things all my life but never read a really good mm description of what is happening inside that little can do you know what a bi-metallic strip is just in case it is two strips of different metals bonded together which when heated bend to one side check out the blinker globe in your christmas tree lights so when you turn on the power this causes the bulb to work like a neon heating up and shorting out thus providing a loop to power the heaters in the main tube when the tube fires insufficient current runs through the starter to keep the heat up and the bi-metalic strip straightens out o/c btw i too thought that they were nothing more than a small neon so one day when the neon in my sisters digital flip the metal squares type clock broke flimsy leads i replaced it with one from a starter well powering up made a bit of a mess of the clock cheers peter t.
13, document_id from nwz96h cheltenham-he.ac.uk nwz96h subject hatley pirbhai help ... hello has anyone used the requirements analsys methodology hatley pirbhai i am a british final year real-time degree student and as a project i am covering this methodology i would be very grateful to anyone who could give me their views on this method please mail me if you feel you can help and i will send you my questions thanks in advance david phelps nwz96h chelt.ac.uk
13, document_id from rg futserv.austin.ibm.com r.g keen subject eico tube tester repairs i had the good luck to obtain an eico dynamic conductance tube tester for a song unfortunately i was a little out of key the only thing wrong with it was an open meter movement does anyone know where i can find either another meter movement like it a dead-but-not-the-meter-dead unit or schematics to specify the current scale of the meter movement i can cut and paste a more sensitive movement in if i can find what the full scale current was or ... is eico still contactable the thing is a model -nope not a joke or any sort of snide reference r.g
13, document_id from dwo zerberus.gud.siemens.co.at f.dwo subject dsp hi is there somebody using a dsp from motorola i am searching for programms concerning audio effects i built a channel mixer 4adc 1dsp for audio signals i built some digital filters and echos but now i want to include some effects like harmonic equalizer or chorus the problem is i dont know how these effects work so i cant write a programm so if someone has programms or just knows how such effects work please contact me in the newsgroup or via e-mail also if there are books about this problem thanks in advance dwo
13, document_id from xandor unixg.ubc.ca john gilbert subject re exploding tv just as a not of possible interest on this subject .. it is my understanding that exploding televisions were a major cause of domestic accidents in the soviet union in past years
13, document_id from bday lambda.msfc.nasa.gov brian day subject re microcontroller mcole spock cole writes i would like to experiment with the intel family does anyone out there know of any good ftp sites that might have compiliers assemblers etc. try lyman.pppl.gov -- /pub/8051 -- brian day bday lambda.msfc.nasa.gov new technology inc. 461-4584 mission software development division opinions are my own
13, document_id from stevens madvlsi.columbia.edu andy stevens subject re decoupling caps onboard in article 1993apr20.173652.762 jarvis.csri.toronto.edu ravin eecg.toronto.edu govindan ravindran writes i would like to know if any one had any experience with having on-board decoupling capacitors inside a cmos chip for the power lines say i have a lot of space left im my pad limited design any data on the effect of oxide breakdown any info or pointers are appreciated dec did this on their new alpha chip i 'm sure you could call them up and ask them how they did it haha actually there are some details in their article in ieee journal of solid-state circuits i think it was sometime around nov. -- andy s.
13, document_id from aras ziggy.csl.ncsu.edu caglan m. aras subject polaroid range finder interference-help we have a setup with with polaroid transducers and rangefinders we would like to fire these three at a time with about ms between firings the three that are being fired do not fire in the same direction to further explain the situation assume we are firing sonars a b c ms apart each other we should normally see an echo on a that corresponds to the distance however sonar a detects the init line of sonar b the detection is actually through the transducer of sonar a we can see a very faint 50khz signal on the transducer exactly at the time the init line of sonar b is activated we feel that there is some ground coupling that is causing this interference we came to this conclusion since we are using a separate power supply for sonars b and c. has anyone else had any problems with these particular units and this type of experience your suggestions for remedies will be greatly appreciated -- caglan m. aras aras eceris.ece.ncsu.edu ece department ph 919-515-5405 north carolina state university fx 919-515-5523 raleigh nc
13," document_id from gerald.belton ozonehole.com gerald belton subject food dehydrators does anybody out there have one of those food dehydrators i 've been seeing all over late-night tv recently i was wondering if they use forced air hea or both if there 's heat involved anybody know what temperature they run at my wife would like one and i 'm not inclined to pay 100.00 for a box a fan and a heater seems to me you should be able to throw a dehydrator together for just a few bucks heck the technology is only what 1,000 years old you can learn how to build a deyhdrator very easily from the book `` the hungry hiker 's guide to good food '' by gretchen mchugh the heat source is a watt light bulb basically it 's a vertical wooden box with ventilation holes in the top and bottom lots of them you want the air to flow the light bulb goes in the bottom and wire cake racks are spaced every '' starting about '' above the bulb or at a slightly higher cost in electricity you can do what i do use your oven note i do this in an electric oven some gas ovens may not have a low enough setting put food to be dried on cookie tins or racks in the oven set oven to degrees the lowest setting on my oven if yours goes down to that 's probably even better stick a wooden spoon or something across the front corner of the oven and close the door on the spoon so that it stays open about an inch this allows for airflow leave the stuff in the oven for to hours check it often since this dries it much faster than the dehydrator if you are using cookie sheets instead of racks turn the stuff over halfway through if you want more info e-mail me since this is n't really the right sub for this stuff gerald.belton ozonehole.com slmr 2.1 i still miss my boss but my aim is improving -- -- the ozone hole bbs a private bulletin board service 891-3142 full service nodes usrobotics 16.8k bps gigs 100,000 files skydive new orleans rime network mail hub 500+ usenet newsgroups please route all questions or inquiries to postmaster ozonehole.com"
13, document_id from elliott optilink.com paul elliott subject re analog switches/balanced demodulators in article msf.734832494 skaro msf skaro.as.arizona.edu michael fulbright writes i am trying to build a synchronous demodulator and i 've hit a snag in my application i want to be able to change the gain of an op amp amplifier from to -1 controlable via a digital input the most obvious way i 've come up with is to use analog switches to adjust the gain of the op amp the only analog switch i have experience with it the unfortunately i want to switch an ac signal which goes from about -5v to 5v and the is only for positive signals ... i have a carrier signal which varies between 0v and +5v i want to demodulate an input signal by feeding the input signal thru a amp with a gain of when the carrier is at +5v and thru a amp with a gain of -1 when the carrier is 0v the output is then low pass filtered i believe this is called lock in detection as well as synchronous demodulation look at the this is a triple 2-to-1 transmission-gate analog multiplexer with positive and negative power supplies can be run from a single-ended supply as well with dual supplies the logic inputs still range from ground volts to vdd this is a neat well i think so design for a switchable-polarity amplifier -- -- -/ / /  -- -- -- -+ -- -- -- -- input -+-/ / /  -- -- -- opamp -- -- -- -- -- output +-/ / /  -- -- -- -- -- -- -- control -- -- -- -- -x analog switch -- gnd all resistors are equal-value when the analog switch is closed the amp is inverting-gain-of-one with the switch open it is non-inverting-gain-of-one you can clean up the circuit to trim out input offset current if this hurts the balance this would show up as carrier feed-through for high frequencies the slew-rate of the opamp might cause problems especially if it is n't symmetrical and it usually is n't -- -- -- -- -- paul elliott dsc optilink petaluma ca usa -- -- -- -- -- uunet pyramid tekbspa optilink elliott -or- elliott optilink.com `` i used to think i was indecisive but now i 'm not so sure ''
13, document_id from ulan ee.ualberta.ca dale ulan subject re need to find out number to a phone line alee ecs.umass.edu writes greetings situation i have a phone jack mounted on a wall i don't know the number of the line and i do n't want to call up the operator to place a trace on it question is there a certain device out there that i can use to find out the number to the line thanks for any response al there usually is a way however often telephone companies like to keep all of their internal numbers private depends on your exchange any modern electronic switching equipment usually have voice synth lines that echo the number you called from the line service guys use this to make sure they connect up the right pairs of lines
13, document_id from wout dutentb.et.tudelft.nl wout serdijn subject re how can 0.022 uf be different from two 0.047 in series in 1993apr19.185326.9830 princeton.edu mg cs.princeton.edu michael golan writes i was looking at the amps diagram for sony 1090/2090 receivers and i was amazed to find a difference between the us and canadian model on the capacitor s that hangs off the output to the speakers -- -- --  / /  -- -- to speaker identical both models from amp -- -- -- -- -- -- -- -| idnetical both models -- -- 0.022 -- -- canadian model only us model -- -- 0.047 and world-wide model only -- candian model only -- 0.047 -- -- -- -- -- gound the board itself is also identical with room for all three caps the us/can versions is clearly indicated in both places how does that make sense 0.047/2 is 0.0235 essentially 0.022 for caps there are just standard caps no special w/type/precision please explain this michael golan mg cs.princeton.edu the only explanation i can think of is that two capacitors in series can handle twice the output voltage sometimes two elco 's in antiseries you know positive sides facing eachother are used to obtain a large capacitor that can handle positive and negative voltages as well so there probably is no design-philosophical reason but a production-cost one best 73's wouter
13, document_id from sgberg charon.bloomington.in.us stefan g. berg subject re motorola xc68882rc33 and rc50 in article 16apr199323531467 rosie.uh.edu st1my rosie.uh.edu stich christian e. writes i just installed a motorola xc68882rc50 fpu in an amiga a2630 board mhz with capability to clock the fpu separately previously a mc68882rc25 was installed and everything was working perfectly now the systems displays a yellow screen indicating a exception when it check for the presence/type of fpu when i reinstall an mc68882rc25 the system works fine but with the xc68882 even at mhz it does not work the designer of the board mentioned that putting a pullup resistor on data_strobe ohm might help but that did n't change anything does anybody have some suggestions what i could do does this look like a cpu-fpu communications problem or is the particular chip dead it is a pull not new moreover the place i bought it from is sending me an xc68882rc33 i thought that the 68882rc33 were labeled mc not xc for not finalized mask design are there any mc68882rc33 i too have a xc68882rc50 math coprocessor which i installed succesfully in my mega midget racer clocked at mhz i have tried clocking my fpu at to mhz and it all worked just fine i have a mc68030-33 cpu i do n't know why my fpu has an xc my original 33mhz fpu was label mc68882-33 but it seems to work fine on my system maybe you just have a bad chip stefan p.s or does it mean experimental chip instead of motorola chip .-
13, document_id from cbruno wpi.wpi.edu christopher james bruno subject coil hey everyone i 'm new to this newsgroup so please excuse me if this is a dumb question .... i want to build a crossover for my stereo and i need a coil with an inductance of 6.8mh actually i need i was wondering if anyone knew where i could buy these or how to make these i 've called many places and no one i can find sells them if you have the answers just e mail me .... thanks in advance .... chris
13, document_id from urbina novax.llnl.gov subject telcom wiring question ... need help i 've got two lines coming into my apartment two different telephone numbers when i ordered the second line installed instead of bringing out another wire bundle the telco just connected up to my yellow and black wires so i have one line on red green and the other on yellow black today i was monitoring the voltage on both lines i had a voltmeter across the red and green and read back volts i then lifted up the receiver on my second line black yellow wires the voltage dropped to volts on the first line red green wires i repeated this experiment with the second line monitoring black yellow and lifting the handset off the cradle on the red and green line it also dropped to volts why is this i thought these were separate lines next i went to the block and disconnected the blue and white lines coming in from the telco cable i then disconnected all the phones in my apartment and went back to the block and did some resistance measurements both lines read open i 'll appreciate any help on this is this considered normal guy urbina urbina novax.llnl.gov
14, document_id from twong civil.ubc.ca thomas wong subject image processing software for pc i am posting the following for my brother please post your replies or send him email to his address at the end of his message thank you ____________________________________________________________________ my supervisor is looking for a image analysis software for ms dos we need something to measure lengths and areas on micrographs sometime in the future we may expand to do some densitometry for gels etc we 've found lots of ads and info for the jandel scientific products sigmascan and java but we have not been able to find any competing products we would appreciate any comments on these products and suggestions comments on other products we should consider thanks donald userdono mtsg.ubc.ca
14, document_id from sasghm theseus.unx.sas.com gary merrill subject re science and methodology was homeopathy ... tradition in article 1993apr15.200344.28013 cs.rochester.edu fulk cs.rochester.edu mark fulk writes science has not historically progressed in any sort of rational experiment-data-theory sequence most experiments are carried out and interpreted in pre-existing theoretical frameworks the theoretical controversies of the day determine which experiments get done overall there is a huge messy affair of personal jealousies crazy motivations petty hatreds and the like that determines which experiments and which computations get done what keeps it going forward is the critical function of science results do n't count unless they can be replicated the whole system is a sort of mechanism for generate-and-test the generate part can be totally irrational as long as the test part works properly i think we agree on much however the paragraphs above seem to repeat uncritically the standard kuhn/lakatos/feyerabend view of `` progress '' and '' rationality '' in science since i 've addressed these issues in this newsgroup in the not too distant past i wo n't go into them again now what is wrong with the above observation is that it explicitly gives the impression and you may not in fact hold this view that the common perhaps even the `` correct '' approach for a scientist to follow is to sit around having flights of fancy and scheming on the basis of his jealousies and petty hatreds it further at least implicitly advances the position that sciences goes `` forward '' and it is not clear what this means given the context in which it occurs by generating in a completely non-rational and even random way a plethora of hypotheses and theories that are then weeded out via the `` critical function '' of science though why this critical function should be less subject to the non-rational forces is a mystery if experimental design hypotheses creation and theory construction are subject to jealousies and petty hatreds then this must be equally true of the application of any `` critical function '' concerning replication this is what leads one ala feyerabend to an `` anything goes '' view true the generation part can be totally irrational but typically it is not anecdotes concerning instances where a hypothesis seems to have resulted in some way from a dream or from one 's political views simply do not generalize well to the actual history of science -- gary h. merrill principal systems developer c compiler development sas institute inc. sas campus dr. cary nc 677-8000 sasghm theseus.unx.sas.com ... mcnc sas sasghm
14, document_id from dougb comm.mot.com doug bank subject do we need a radiologist to read an ultrasound my wife 's ob-gyn has an ultrasound machine in her office when the doctor could n't hear a fetal heartbeat weeks she used the ultrasound to see if everything was ok. it was on her next visit my wife asked another doctor in the office if they read the ultrasounds themselves or if they had a radiologist read the pictures the doctor very vehemently insisted that they were qualified to read the ultrasound and radiologists were not my wife is concerned about this she saw a tv show a couple months back something like 20/20 or dateline nbc etc where an expert on fetal ultrasounds a radiologist was showing all the different deffects that could be detected using the ultrasound should my wife be concerned should we take the pictures to a radiologist for a second opinion and if so where would we find such an expert in chicago we do n't really have any special medical reason to be concerned but if a radiologist will be able to see things the ob-gyn ca n't then i do n't see why we should n't use one any thoughts -- doug bank private systems division dougb ecs.comm.mot.com motorola communications sector dougb nwu.edu schaumburg illinois dougb casbah.acns.nwu.edu 708-576-8207
14, document_id from debbie csd4.csd.uwm.edu debbie forest subject re can men get yeast infections in article 1993apr14.184444.24065 galileo.cc.rochester.edu jkis_ltd uhura.cc.rochester.edu da beave writes well folks i currently have a yeast infection i am male ... your best bet or at least your husband 's is to treat and cure your infection before any intercourse if you must use a condom also consider other forms of sexual release ie handjobs until you are cured though i ca n't imagine wanting to have intercourse during a full-blown yeast infection chances of it being transmitted to the male are quite low especially if he 's circumcised but it can happen at one point i was getting recurrent yeast infections and the dr suspected my boyfriend might have gotten it from me and be reinfecting me the prescription was interesting for each day of the medication a week i was to insert the medication then to have intercourse the resulting action would help the medicine be spread around in me better and would simultaneously treat him
14, document_id from green island.com robert greenstein subject re accupuncture and aids in article c5t76d.2x6 news.cso.uiuc.edu euclid mrcnext.cso.uiuc.edu euclid k. writes aliceb tea4two.eng.sun.com alice taylor writes a friend of mine is seeing an acupuncturist and wants to know if there is any danger of getting aids from the needles ask the practitioner whether he uses the pre-sterilized disposable needles or if he reuses needles sterilizing them between use in the former case there 's no conceivable way to get aids from the needles in the latter case it 's highly unlikely though many practitioners use the disposable variety anyway it is illegal to perform acupuncture with unsterilized needles no licensed practitioner would dare do this also there is not a single documented case of transmission of aids via acupuncture needles i would n't worry about it -- robert greenstein what the fool can not learn he laughs at thinking green srilanka.island.com that by his laughter he shows superiority instead of latent idiocy m. corelli
14, document_id from young serum.kodak.com rich young subject re barbecued foods and health risk in article c5mv3v.2o5 world.std.com rsilver world.std.com richard silver writes some recent postings remind me that i had read about risks associated with the barbecuing of foods namely that carcinogens are generated is this a valid concern if so is it a function of the smoke or the elevated temperatures is it a function of the cooking elements wood or charcoal vs. lava rocks i wish to know more thanks from the tufts university guide to total nutrition stanley gershoff ph.d. dean of tufts university school of nutrition harperperennial isbn 0-06-272007-4 '' the greatest hazard of barbecuing is that the cook will not use enough caution and get burned some people suggest that the barbecuing itself is dangerous because the smoke which is absorbed by the meat contains benzopyrene which in its pure form has been known to cause cancer in laboratory animals however in order to experience the same results people would have to consume unrealistically large quantities of barbecued meat at a time '' -rich young these are not kodak 's opinions
14, document_id from debbie csd4.csd.uwm.edu debbie forest subject re hismanal et al. -- side effects in article 1993apr21.231301.3050 seas.gwu.edu sheryl seas.gwu.edu sheryl coppenger writes in article 1993apr21.024103.29880 spdcc.com dyer spdcc.com steve dyer writes hismanal astemizole is most definitely linked to weight gain it really is peculiar that some antihistamines have this effect and even more so an antihistamine like astemizole which purportedly does n't cross the blood-brain barrier and so tends not to cause drowsiness the original poster mentioned fatigue i had that too but it was mostly due to the really bizarre dreams i was having -- i was n't getting any rest my doctor said that was a common reaction if astemizole does n't cross the blood-brain barrier how does it cause that side effect any ideas it made me really bitchy for the first few weeks now that i think about it i was having some bizarre dreams too my doctor said it made him feel like he had to be doing something all the time but if you keep taking it after a few weeks these symptoms seem to go away he said hang in there i did and they did
14, document_id from aldridge netcom.com jacquelin aldridge subject re what are the problems with nutrasweet aspartame hbloom moose.uvm.edu heather writes nutrasweet is a synthetic sweetener a couple thousand times sweeter than sugar some people are concerned about the chemicals that the body produces when it degrades nutrasweet it is thought to form formaldehyde and known to for methanol in the degredation pathway that the body uses to eliminate substances the real issue is whether the levels of methanol and formaldehyde produced are high enough to cause significant damage as both are toxic to living cells all i can say is that i will not consume it phenylalanine is nothing for you to worry about it is an amino acid and everyone uses small quantities of it for protein synthesis in the body some people have a disease known as phenylketoneurea and they are missing the enzyme necessary to degrade this compound and eliminate it from the body for them it will accumulate in the body and in high levels this is toxic to growing nerve cells therefore it is only a major problem in young children until around age or so or women who are pregnant and have this disorder it used to be a leading cause of brain damage in infants but now it can be easily detected at birth and then one must simply avoid comsumption of phenylalanine as a child or when pregnant -heather if i remember rightly pku syndrome in infants is about 1/1200 they lack two genes and people who lack one gene are supposed to be 1/56 persons those with pku have to avoid naturally occuring phenylalanine and those who only have one gene and underproduce whatever it is they are supposed to be producing are supposed to be less tolerant of aspartame the methol formaldahyde thing was supposed to occur with heating i do n't drink it i figure sugar was made for a reason to quickly and easily satiate hungry people if you do n't need the calories it 's just as easy to drink water used to drink a six pack a aday of aspartame soda don't even drink one coke a day when sugared
14, document_id from cps generali.harvard.edu chris schaeffer subject re eugenics in article pitt.uucp geb cs.pitt.edu gordon banks writes probably within years a new type of eugenics will be possible ... should we do this should we make a race of disease-free long-lived arnold schwartzenegger-muscled supermen even if we can -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- gordon banks n3jxp `` skepticism is the chastity of the intellect and geb cadre.dsl.pitt.edu it is shameful to surrender it too soon '' -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- two thoughts i think that psychologically it will be easier for the next generation to accept genetic manipulation it seems that people frown upon 'messing with nature ignoring our eons-old practice of doing just that any new human intervention is 'arrogance and hubris and manipulation we routinely do is 'natural and certainly 'not a big deal most interesting human traits will probably be massively polygenetic and be full of trade-offs in addition without a positive social environment for the cultivation of genetic gifts having them won't be the advantage it 's made out to be some people will certainly pursue it as if it is the grail but we know how most of those quests turn out chris schaeffer
14, document_id from sdbsd5 cislabs.pitt.edu stephen d brener subject japanese for scientists and engineers intensive japanese at the university of pittsburgh this summer ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ the university of pittsburgh is offering two intensive japanese language courses this summer both courses intensive elementary japanese and intensive intermediate japanese are ten week ten credit courses each equivalent to one full year of japanese language study they begin june and end august the courses meet five days per week five hours per day there is a flat rate tuition charge of per course fellowships available for science and engineering students contact steven brener program manager of the japanese science and technology management program at the university of pittsburgh at the number or address below all interested individuals are encouraged to apply this is not limited to university students new program announcement japanese science and technology management program the japanese science and technology management program jstmp is a new program jointly developed by the university of pittsbugh and carnegie mellon university students and professionals in the engineering and scientific communitites are encouraged to apply for classes commencing in june and january program objectives the program intends to promote technology transfer between japan and the united states it is also designed to let scientists engineers and managers experience how the japanese proceed with technological development this is facilitated by extended internships in japanese research facilities and laboratories that provide participants with the opportunity to develop long-term professional relationships with their japanese counterparts program design to fulfill the objectives of the program participants will be required to develop advanced language capability and a deep understanding of japan and its culture correspondingly jstmp consists of three major components training in the japanese language several japanese language courses will be offered including intensive courses designed to expedite language preparation for scientists and engineers in a relatively short time education in japanese business and social culture a particular enphasis is placed on attaining a deep understanding of the cultural and educational basis of japanese management approaches in manufacturing and information technology courses will be available in a variety of departments throughout both universities including anthropology sociology history and political science moreover seminars and colloquiums will be conducted further a field trip to japanese manufacturing or research facilities in the united states will be scheduled an internship or a study mission in japan upon completion of their language and cultural training at pitt and cmu participants will have the opportunity to go to japan and observe and participate in the management of technology internships in japan will generally run for one year however shorter ones are possible fellowships covering tuition for language and culture courses as well as stipends for living expenses are available for more information and application materials contact steven brener susie brown jstmp carnegie mellon university gsia university of pittsburgh pittsburgh pa 15213-3890 4e25 forbes quadrangle telephone 268-7806 pittsburgh pa fax 268-8163 telephone 648-7414 fax 648-2199 interested individuals companies and institutions should respond by phone or mail please do not inquire via e-mail please note that this is directed at grads and professionals however advanced undergrads will be considered further funding is resticted to us citizens and permanent residents of the us steve brener
14, document_id subject origin of morphine from chinsz eis.calstate.edu christopher hinsz i am sorry to once again bother those of you on this newsgroup if you have any suggestions as to where i might find out about the subject of this letter the origin of morphine ie who first isolsted it and why he/she attempted such an experiment once agian any suggestion would be appreciated csh p.s my instructer insists that i get rescources from this newsgroup so please send me and info you think may be helpful facts that you know but do n't know what book they 're from are ok attention if you do not like seeing letters such as this one on your newsgroup direct all complaints to my instructor at bshayler eis.calstat.edu -- `` kilimanjaro is a pretty tricky climb most of it 's up until you reach the very very top and then it tends to slope away rather sharply '' sir george head obe jc -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- logic `` the point is frozen the beast is dead what is the difference '' gavin millarrrrrrrrrr jc
14, document_id from jason ab20.larc.nasa.gov jason austin subject re barbecued foods and health risk in article c5mv3v.2o5 world.std.com rsilver world.std.com richard silver writes some recent postings remind me that i had read about risks associated with the barbecuing of foods namely that carcinogens are generated is this a valid concern if so is it a function of the smoke or the elevated temperatures is it a function of the cooking elements wood or charcoal vs. lava rocks i wish to know more thanks i 've read mixed opinions on this singed meat can contain carcinogens but unless you eat barbecued meat every meal you're probably not at much risk i think i will live life on the edge and grill my food i 've also read that using petroleum based charcoal starter can put some unwanted toxins in your food or at least unwanted odor i 've been using egg carton cups dipped in paraffin for fire starters and it actually lights faster and easier than lighter fluid several people have told me that they have excellent results with a chimney basically a steel cylinder with wholes punched in the side i 've been meaning to get one of these but one has n't presented itself while i 've been out shopping you can make one from a coffee can but i buy my coffee as whole beans in a bag so i have n't had a big enough can laying around -- jason c. austin j.c.austin larc.nasa.gov
14, document_id from kilty ucrengr kathleen richards subject re lyme vaccine jeff if you have time to type it in i 'd love to have the reference for that paper thanks -- kathleen richards email karicha eis.calstate.edu ~sometimes you 're the windshield sometimes you 're the bug -dire straits
14, document_id from neal cmptrc.lonestar.org neal howard subject re seek sedative information in article c5ubrn.f0u fig.citib.com ghica fig.citib.com renato ghica writes has any one heard of a sedative called `` rhoepnol '' made by larouche i believe any info as to side effects or equivalent tranquillizers you probably mean `` rohypnol '' a member of the benzodiazepine family chemical name is flunitrazepam it is such a strong tranquilizer that it is probably best refered to as a hypnotic rather than a tranquilizer just one pill will knock you on your ass side effects may be similar to valium xanax serax librium and other benzodiazepines -- ============================================================================= neal howard '91 xlh-1200 dod computrac inc richardson tx doh |355o33| neal cmptrc.lonestar.org std disclaimer my opinions are mine not computrac 's `` let us learn to dream gentlemen and then perhaps we shall learn the truth '' -- august kekule =============================================================================
14, document_id from doyle+ pitt.edu howard r doyle subject re barbecued foods and health risk in article dubin.735083450 spot.colorado.edu dubin spot.colorado.edu writes i recall that the issue is that fat on the meat liquifies and then drips down onto the hot elements -- whatever they are -- that the extreme heat then catalyzes something in the fat into one or more carcinogens which then are carried back up onto the meat in the smoke hmmm care to be more vague ======================================= howard doyle doyle+ pitt.edu
14, document_id from daniel.prince f129.n102.z1.calcom.socal.com daniel prince subject acutane fibromyalgia syndrome and cfs to nyeda cnsvax.uwec.edu david nye there is a person on the fido cfs echo who claims that he was cured of cfs by taking accutane he also claims that you are using it in the treatment of fibromyalgia syndrome are you using accutane in the treatment of fibromyalgia syndrome have you used it for cfs have you gotten good results with it are you aware of any double blind studies on the use of accutane in these conditions thank you in advance for all replies ... i think they should rename waco tx to wacko tx
