label,content
19, document_id from chloupek ohstpy.mps.ohio-state.edu subject re nc vs hunt marine gay bashing in wilmington nc verdict in article 1993apr14.152634.16128 pony.ingres.com jab ingres.com jeff bowles writes tfarrell lynx.dac.northeastern.edu thomas farrell writes questions like `` what kind of sexual perversions do you participate in '' and you think he made a good case the arresting officer said the bastards told him they did it on purpose and hoped the victim would die and you think the defense made a good case no wonder we 're losing we 're aparently not trying to win the clip i saw was even worse than that the defense attorney was asking something like `` what have you done to serve your country as compared to these fine upstanding examples of patriotism '' i did n't see the response i do n't think it was shown on tv i wish the response had been `` i vote i pay taxes i pay my salary i support the bill of rights unlike you counselor '' in my dreams now the real question is could this be a federal civil rights case since the state case was a sham sound like a well-known los angeles trial probably not fags and dykes are n't protected for being fags and dykes under civil rights laws i would doubt any civil rights case would be in order for the point that you mentioned even if it were possible i think it is a bad idea since it smacks real strongly of double jeopardy a civil case for damages is fine since that is a trial that would proceed regardless of the first i think a bad precedent has already been set in the king trial in l.a. and something like this would make it worse regardless of how bad anybody feels about this decision it must stand that charges of assault were not not proven against the three marines and that 's how it should stand frank who is still mad but now somewhat sane -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- frank r. chloupek chloupek ohstpy.mps.ohio-state.edu department of physics -- the ohio state university not just any ohio state university '' there is only one hard-and-fast rule about the place to have a party somebody else 's place '' -- p.j o'rourke
19, document_id from cdt sw.stratus.com c. d. tavares subject re limiting govt was re employment was re why not concentrate ... in article c5jh23.eu8 encore.com rcollins ns.encore.com roger collins writes look at the whole picture not just randomly picked libertarian positions if government is not allowed to use `` non-initiated force '' to achieve its goals than no special interest can influence the government to use non-initiated force on their behalf either the government has force available to it or it does n't the libertarian position is that the government can use force only when someone else uses force first -- even when that first force is not directed against the government but one of its citizens that all being true what safeguards do we have against the government claiming that some initiation of force on its part is really a response like the burning of the maine the tonkin gulf incident or the assault on waco i ask this not to argue but to understand followups to alt.politics.libertarian only -- cdt rocket.sw.stratus.com -- if you believe that i speak for my company or cdt vos.stratus.com write today for my special investors packet ...
19," document_id from wolfe wolves.durham.nc.us g. wolfe woodbury subject re nc vs hunt marine gay bashing in wilmington nc verdict wdstarr athena.mit.edu william december starr writes in article 1993apr14.135948.3024 lynx.dac.northeastern.edu tfarrell lynx.dac.northeastern.edu thomas farrell said a good case a f king good case the defense lawyer asked the victim questions like `` what kind of sexual perversions do you participate in '' and you think he made a good case speaking as someone who 's only about six weeks and a 6,900 tuition bill away from becoming an unemployed slob with a law degree i 'd really like to see a transcript of this trial i 'd especially like to know what happened immediately after the defense attorney asked that question assuming that the reports that he did so are accurate ... i 'm not accusing tom farrell of making anything up but this _is_ the sort of case that spawns garbled misquotes false rumors and urban legends like tribbles it 'd be nice to think that the prosecutor objected irrelevant prejudicial inflammatory ... take your pick and that the judge upheld the objection having watched most of the televised trial i can answer that when such statements were made by the defense atty the prosecutor did object and the judge tended to sustain the ones that were obviously falling under the `` self-incrimination '' type of objection there was quite a bit of meta-discussion during the trial over the use of graphic language with most folks asking the judge if she wanted to hear the exact language practically every time the defense tried to get the plaintiffs to `` self-incriminate '' by asking them such questions there were objections and sustains at one point the defense managed to get in a quip about '' solicitation for a felony '' and the judge herself said `` sustained '' before the prosecutor could get the objection stated -- g. wolfe woodbury the wolves den durham nc this site is not affiliated wolfe wolves.durham.nc.us with duke university idiots uucp ... duke wolves wolfe standard disclaimers apply above all we celebrate -- celebrate the circle statement of purpose"
19, document_id from veal utkvm1.utk.edu david veal subject re clinton press release on `` clipper chip '' encryption initiative in article 1qvnmkinnoc6 life.ai.mit.edu clinton-hq campaign92.org the white house writes statement by the press secretary ... the initiative will involve the creation of new products to accelerate the development and use of advanced and secure telecommunications networks and wireless communications links ... a state-of-the-art microcircuit called the `` clipper chip '' has been developed by government engineers the chip represents a new approach to encryption technology it can be used in new relatively inexpensive encryption devices that can be attached to an ordinary telephone it scrambles telephone communications using an encryption algorithm that is more powerful than many in commercial use today this new technology will help companies protect proprietary information protect the privacy of personal phone conversations and prevent unauthorized release of data transmitted electronically at the same time this technology preserves the ability of federal state and local law enforcement agencies to intercept lawfully the phone conversations of criminals while also allowing law enforcement agencies to intercept phone conversations of criminals and non-criminals unlawfully `` no rev king we are n't spying on you '' i wonder how long it will take for `` the wrong people '' to put their hands on the equipment necessary to read this stuff it 'll probably be as safe as weapons locked safely in evidence rooms '' keys '' numbers that will be needed by authorized government agencies to decode messages encoded by the device when the device is manufactured the two keys will be deposited separately in two `` key-escrow '' data bases that will be established by the attorney general access to these keys will be limited to government officials with legal authorization to conduct a wiretap and people to whom they sell them to all it takes is corrupting the right guy no that never happens -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- david veal univ of tenn. div of cont education info services group pa146008 utkvm1.utk.edu `` i still remember the way you laughed the day your pushed me down the elevator shaft i 'm beginning to think you don't love me anymore '' `` weird al ''
19," document_id from erics netcom.com eric smith subject re lincoln slavery was re top ten tricks ... cramer optilink.com clayton cramer writes judy technology.com judy mcmillin writes cramer optilink.com clayton cramer writes can you provide some evidence that the slave states regarded slaves as not humans they were `` outside our society '' and similar phrases that basically meant that they did n't have to recognized as having the same rights as a free person but they were never considered `` not human '' to my knowledge is n't the fact that slaves were `` purchased '' as opposed to '' hired '' enough evidence that they were not thought as humans did n't the bill of rights provide basic freedoms to humans that were not available to slaves not necessarily distinctions were made between `` citizens '' and '' persons '' throughout the u.s. and various state constitutions for example free blacks had some rights of citizens but not all the rights of citizens i 'm curious if there was an additional level of distinction made by the slave states to rationalize their treatment of slaves or if they just ignored the theoretical problems of slave ownership the bill of rights as far as i can see does not once refer to `` citizens '' but it makes several references to `` people '' for example article iv '' the right of the people to be secure in their persons houses papers and effects against unreasonable searches and seizures shall not be violated '' article v `` no person shall be held to answer for a capital or otherwise infamous crime unless on a presentment or indictment by a grand jury ... nor shall any person ... be deprived of life liberty or property without due process of law '' article viii `` excessive bail shall not be required nor excessive fines imposed nor cruel and unusual punishments inflicted '' now i 've never heard that constitutional rights apply only to citizens are n't they meant to apply equally to all persons living in the u.s. whether slaves were considered `` not human '' i do n't know but it seems that a case could be made that they were n't treated as `` people '' as defined in the bill of rights and since the nation is nominally based on the declaration of independence which states that `` all men are created equal that they are endowed by their creator with certain unalienable rights that among these are life liberty and the pursuit of happiness '' it would also seem that slaves would not follow under this definition of humanity -- -- eric smith erics netcom.com erics infoserv.com ci 70262,3610"
19, document_id from woody cco.caltech.edu william edward woody subject re top ten signs that it 's the age of aquarius on pennsylvania avenue in article 1ql7tuinn8j8 minerva.cis.yale.edu chaudhary-amar yale.edu amar chaudhary writes hey i think the beaded curtains add a lovely 60's-esque touch aaaaaaaaaaaa run run for your lives look canada europe and japan manage to provide health care for their citizens and yes basic health is a human right which people are entitled to if these nations are n't capitalist enough for you then i guess we 've found something better than capitalism there is nothing sacred about the capitalist system and if something be it socialism or anything else works better then i say let capitalism die then why are they in the process of systematically dismantling some of their socialistic health care systems through privitization of key components make love not war if i hold a gun to your wife would you respond the same way i don't think so while the age of aquarius may have hit the white house the age of peace love and harmony has n't hit in south central la nor has it hit in former yugoslavia and as long as there are people in the world who would rather see me dead than thrive i want the protection of a police force who will keep the peace so i can make love without being shot contrary to popular belief it is possible to be a male and a feminist at the same time to discriminate against or to deny equal opportunity to a majority of the population is just plain wrong and trying to force them into some sort of tradition role is even worse women certainly have as much to offer this world as men and the day that gender discrimination is finally broken it going to make all the revolutions of the past few centuries seem like reform bills i look forward to it the ultimate statement for equal rights something many of the feminazis have forgotten is `` i do not care if you are either a man or a woman i do not care if you are black or white i do not care if you are gay or straight '' once you can honistly say `` i do not care about color race or gender or sexual preference '' then we will truly be on the right track keep shoving differences in my face and then expect us all to get along get real so long as you try to make me care if you are black female or whatever i am going to continue to balk it 's natural human behaviour but the moment employers searching for employees banks looking to lend money and theclinton administration looking for appointees can honistly say `` i do not care about your color race gender or sexual preferences i instend instead to treat you as a human being '' crap like last year's riots will continue to happen hey man acadamia rules barf you mean the same economic theorists who say things like `` for the sake of convenience in mathematical modeling we will first assume there is no wealth creation '' now get a crack at implementing their phd thesis in real life go back to your textbooks on macroeconomic theory look in the first chapter of that book introducing the field of macroeconomic theory right there in chapter section is a statement like the following '' as it is difficult to predict and model wealth creation especially in an economy where wealth creation is inherently the province of individuals who create new inventions and discover new ideas we will assume for the rest of this book that there is no wealth creation `` we do not assume the lack of weath creation in the real world however the mathematical modeling of such an inherently unpredictable subject is impossible even though we assume no wealth creation we do believe that for most mathematical economic modeling such an assumption is reasonably valid as it allows us to make predictions which then can be tested '' so the guys who are running the store for clinton and company are now assuming that wealth creation does not exists they are borrowing an idea from the hitchhiker 's guide too advanced to think of these simple things to be honist i would rather have an engineer with years of experience building bridges design the next bridge rather than a theoretical physicists with a freshly minted phd and no experience do the same job bill woody normally i do n't post or even read most of the postings in this newsgroup if you would like to reply to this message and want me to see the reply then i guess you will just have to reply directly to me
19, document_id from eczcaw mips.nott.ac.uk c.wainwright subject re why not concentrate on child molesters in article optilink.com cramer optilink.com clayton cramer writes i reckon any man would go wildly promiscuous if presented with a huge variety of willing partners the question here is not of being that i suppose says a lot about how screwed up you are hey clayton it 's me again i just love your arguments they completely clinch each and _every_ one of your points but then again that i suppose says a lot about how screwed up your are hehe i have n't had so much fun since i started blasting christians in alt.atheism clayton e. cramer uunet pyramid optilink cramer my opinions all mine xavier -- clayton e. cramer uunet pyramid optilink cramer my opinions all mine relations between people to be by mutual consent or not at all -- -- -- -- -- -- -- -- -- -- -- -- -- -+ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -+ adda wainwright does dim atal y llanw 8o eczcaw mips.nott.ac.uk 8o mae .sig 'ma ar werth -- -- -- -- -- -- -- -- -- -- -- -- -+ -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -+
19, document_id from an030 cleveland.freenet.edu broward horne subject re janet and the babies in a previous article demon desire.wright.edu not a boomer says evidently it was janet 's concern for the babies being slapped by koresh that made her give the go-ahead for the ram-n-gas tactics larry king live was both telling and sickening every other word out of janet reno 's mouth was `` the little children '' etc sounded like clinton talking she made claims that the children were beaten etc despite the pronouncements of social workers that none of the children who left the compound were abused but the real crime larry king and his censored show not one fucking question about reno 's possible error just two calls about how she had made a `` good decision '' now it does n't take a rocket scientist to figure out that some people are going to be upset nope no real questions at all
19, document_id from william fractl.tn.cornell.edu subject re abolish selective service in article 1993apr15.215747.17331 m5.harvard.edu borden head-cfa.harvard.edu dave borden writes the selective service registration should be abolished to start with the draft is immoral whether you agree with that or not we do n't have one now and military experts agree that the quality of the armed forces is superior with a volunteer army than with draftees finally the government has us on many lists in many computers the irs social security admistration and motor vehicle registries to name a few and it can find us if it needs to maintaining yet another list of people is an utter waste of money and time let 's axe this whole department and reduce the deficit a little bit dave borden borden m5.harvard.edu you selfish little bastard afraid you might have to sacrafice somthing for your country what someone not approve a lone for you to bad what is immoral is people like you and the current president who don't have any idea why this country still exists after 200+ years
19, document_id from demon desire.wright.edu not a boomer subject re f o cus/health the `` big secret '' in article 9304182100.aa08789 poly.math.cor harelb math.cornell.edu writes `` it is a matter of logic that government-run systems are inefficient and the fact that the highly bureaucratized private sector system in the us is vastly more inefficient is therefore irrelevant proof that the entire private sector is vastly more inefficient it is for example of no relevance that blue cross of massachusetts employs people more than are employed in all of canada 's health programs which insure times as many people '' blue cross is the government health insurance provider oops ads for z magazine deleted to save the earth brett ________________________________________________________________________________ '' there 's nothing so passionate as a vested interest disguised as an intellectual conviction '' sean o'casey in _the white plague_ by frank herbert
19, document_id from hallam dscomsa.desy.de phill hallam-baker subject re welcome to police state usa in article 1993apr20.030234.66491 cc.usu.edu slp9k cc.usu.edu writes xref dscomsa alt.activism:6011 talk.politics.misc:22764 path dscomsa dxcern mcsun uunet gatech howland.reston.ans.net agate dog.ee.lbl.gov hellgate.utah.edu cc.usu.edu slp9k from slp9k cc.usu.edu newsgroups alt.activism subject re welcome to police state usa message-id 1993apr20.030234.66491 cc.usu.edu date apr 03:02:34 mdt references 1993apr20.004224.66488 cc.usu.edu c5rusq.m6m news.cso.uiuc.edu organization utah state university lines in article c5rusq.m6m news.cso.uiuc.edu azoghlin uxa.cso.uiuc.edu very old freshman vof writes critisism is too easy what solutions do people have that would have been better than what the fbi had been doing for the last few months firstly they could have backed off when you put a power freak like david koresh in that kind of situation he is going to explode no pun intended koresh wanted to be a martyr and the government played right into his hands if the government had n't given him the attention he wanted nothing would have ever happened secondly the davidians were expecting everything the government did they thought that they were facing the apocalypse and that they were to perish in fire they were n't scared of the fbi they are not the average hoods they are very devout followers of a religion psyops did n't work and the government got frustrated so they murdered them the batf should have left at the beginning they should have looked at koresh 's personality instead they thought `` they have guns we have bigger guns let 's go get 'em '' they botched it from day one they should n't have been there in the first place the above conveniently ignores the murder of four batf agents by the branch davidians in an unprovoked ambush any government that allows tinpot dictators to set up shop and declare a private state has drifted into anarchy there are laws to control the ownership of guns and the batf had good reason to beleive that they were being violated they set out to obtain a legal warrant and attempted to serve it only to be met with gunfire when they rang the doorbell the paranoid assertion that the batf fired first in an unprovoked assault assumes that the batf were on a death wish had they expected the b-d to be anything other than peacefull citizens who would accept a search authorized by a court they would have turned up in a tank and broken the door down on day one the stupidity was the attempt to serve a warant on the place by ludicrously underarmed and unprotected police if anyone on the net cares to suggest a sure fire method of bringing the murderes of four police officers to justice perhaps we could hear it phill hallam-baker
19, document_id from ed wente.llnl.gov ed suranyi subject re waco burnout in article 1993apr19.132847.23755 hemlock.cray.com rja mahogany126.cray.com russ anderson writes authorities are saying that branch davidian members were seen starting the fire it looks like there will no witnesses to dispute that claim the fbi says that some of the survivors claim to have seen the leaders of the cult talking about setting a fire and to have smelt kerosene i assume this will come out at any trial that occurs as a result of these events ed ed wente.llnl.gov
19," document_id from clinton-hq campaign92.org clinton/gore '92 subject clinton president 's remarks at town hall meeting the white house office of the press secretary ______________________________________________________________ for immediate release april remarks by the president secretary of education richard riley and secretary of labor robert reich in goals satellite town hall meeting chamber of commerce building washington d.c. 8:30 p.m. edt secretary riley good evening and welcome to all of you in the thousands of communities around the country that are taking part in this satellite town meeting for the month of april you know today is april 13th in thomas jefferson was born years ago i think that 's appropriate to mention at the beginning of this meeting because since that time he has been of course a person who has been one that we 've all followed in terms of our democracy and the importance of education here in this great country the success of our democracy according to jefferson really depends upon the success of our educational system his philosophy of government his belief in the importance of education is also very meaningful to our special guest here this evening tonight we 're so pleased to have with us president clinton he 's come over from the white house to join us in the chamber of commerce studios mr. president it 's good to have you we thank you for taking the time to visit with these communities here on the satellite network and we welcome you here this evening also we have with us secretary of labor robert reich and bob it 's certainly pleasant to have you with us this evening also i have some questions for our two guests and i 'm sure many of you do too so please call us if there 's something that you 'd like to ask the number is 1/800/368-5781 or in washington d.c. the number is 202/463-3170 or i believe the president has a few words that he might want to share with us and mr. president i 'll ask you to do that at this time it 's great to have you the president thank you very much mr. secretary i 'm glad to be here with my friends dick riley and bob reich -- also members of my cabinet -- at the headquarters of the chamber of commerce to support the effort that the chamber is making along with its center for work force preparation to help to examine tonight the whole critical question of how to move our young people from school to the work place i want to compliment the chamber on all their efforts recognizing that without an educated work force we ca n't grow this economy or remain competitive and recognizing that we all have to work together -- business and government labor and educators -- to make things happen this satellite town meeting is a good example of that kind of working together and if you 'll forgive me a little home state pride i want to say a special word of thanks to the wal-mart corporation headquartered in bentonville arkansas for providing several hundred of the sites for this town meeting tonight i appreciate that a lot as well as the sites that are provided for all the rest of you i have tried as hard as i could to move toward constructive change for this country secretary riley talked about this being thomas jefferson 's 250th birthday if thomas jefferson believed in anything he believed in these three things first in education second in real personal liberty freedom of religion freedom of speech freedom of association freedom of the press and third in the absolute imperative of changing as times change if you go to the jefferson memorial here in this beautiful city which is now bedecked with all of its wonderful cherry blossoms you will see jefferson saying that we have to change with changing times for us here in america that means reducing our deficit and increasing our investment and putting our people first so that we can compete in the world we 're here to talk about that tonight -- about what we can do to educate and train our people better unless we do that none of the efforts that all the rest of us make in government even to bring the budget into balance even to increase our investment in other things which will grow jobs will last in the long run we also have to have people who can carry their load and in a world where the average young person will change jobs seven or eight times in a lifetime that begins with the education system and continues into the work force where education must go on for a lifetime it 's not just important what you know but what you can learn and if i might i 'd like to close just by emphasizing we 're doing our best to try to have the most innovative partnership between the labor department and the education department and the private sector to build a good school-to-work transition and we 're trying to get off to a good start this summer with a program that would create more than 700,000 new summer jobs including many thousands that have a strong education component so our young people can be learning and working at the same time dick i think i ought to stop there that 's a good place we can begin i think the discussion secretary riley thank you so much mr. president each month we get together and talk about ways that all citizens can work towards reaching the national education goals and tonight we 'll focus on goal five and how communities such as yours can prepare students for this world of work this week the education department and the labor department are hosting a conference here in washington d.c. called summer challenge a program of work and learning to america 's youth the aim is to use some special funds from president clinton 's proposed economic stimulus package to provide educationally-enriched jobs and summer school programs for young people in disadvantaged areas of the country mr. president let 's talk a minute -- you alluded to it somewhat -- about the summer youth challenge your program calls for more educational enrichment in the summer jobs and why in your words is that so important the president i think it 's important for two reasons first of all a lot of the young people we 're trying to reach may have had trouble adjusting to school and learning and while we want them to have a good experience with a real job we also want them to continue to learn during the summer because we know from a lot of research that a lot of kids that have trouble learning in school may forget as much as percent of what they learned the previous year over the summertime and that is a very unproductive thing for schools to have to take up a lot of time teaching what they already taught before secondly we want to help these young people progress not only in terms of work but in terms of learning we want to abolish the artificial dividing line between what is work and what is learning because we think that the best and most productive workers will have to be lifetime learners and we think that this experience could maybe drive that point home and prepare these young people to succeed in school or at work or in college as they go on secretary riley well i think the fact that these are disadvantaged kids -- that gap that lag you mentioned as they go into the next year is really even greater secretary reich of course you have training programs throughout the year and i wonder is you have any comment about this educational component of training secretary reich well what we 've learned mr. secretary is that for many young people whether it 's for the summer or for the year actually on-the-job work experience combined with education is one of the best ways of learning many young people for example have a lot -- they have a difficult time learning geometry but when they actually are there building something or working on something and they can see the exact and direct application of geometry they understand what it 's used for and a lot of young people -- just that sense of connection between education and the world of work is terribly terribly important it 's important during the summer but it 's important for a lot of young people even beyond the summer secretary riley thank you mr. president you 've called for a youth apprenticeship program school-to-work transition and i wonder if you would tell us a little bit about your concept of that and how you see it developing the president well first of all let 's talk about why it 's important most new jobs that will be created in this decade will not require a four-year college degree but most of them will require some learning and skills that go well beyond what most people get in a high school diploma if you look at the last years the average salaries of young people that had at least two years of good post-high school education was a good salary that went up over the decade the young people who had less than that tended to have lower wages that did not go up and in many cases in real terms fell over the decade because they were n't productive they were n't more valuable to their employers so we think america has a big economic interest in trying to ensure that all the young people who get out of high school but do n't go on to college make a transition to work which includes two years of further training either in a community college a vocational setting or perhaps on the job and what i have done in this budget as you know is to give you and secretary reich some funds and some incentives to try to work in partnership with states and with the private sector to build these programs state-by-state in a way that would be customized essentially by the business community based on the needs of the economy in any given area it could revolutionize long-term the quality of the american work force and the earnings of american workers secretary reich i should add mr. president -- i think you know this from your experience in arkansas -- and many of the people watching this program -- that the business community and educators labor groups are already in many of our communities many of our states building a school-to-work transition program in fact there 's an awful lot of ferment a lot of excitement the people watching this program probably are the ones who are most directly involved in that and more power to them secretary riley and i are going to do everything we can to build on the successes already out there secretary riley bob we 're going to be talking tonight about youth apprenticeship and tech prep the co-op learning career academies and what features all those programs that deal with this subject -- what are some of the features that every one of these school-to-work programs might have that are important secretary reich well one thing that we 've seen -- and you and i have been working at this for a long time and you much longer than i -- we 've seen that active involvement of the business community is absolutely essential and i 'm so delighted that we 're doing this in the headquarters of the chamber of commerce the chamber of commerce of the united states is committed to doing these kinds of programs -- training education retraining -- and we 've aimed to work very closely with the chamber the business community is going to be actively engaged in developing almost an audit of the kind of jobs that are needed and helping the educators community colleges technical institutions develop curricula that are relevant for the jobs of the future communities have got to come together i mean this is one of the most important things you 've got to have all of these players in a community come together and work together and cooperate together you know too often we have the educators over here and the business leaders over here labor groups over here and everybody is talking but they 're not really working together in a common strategy and the third and final ingredient i would say dick would be a commitment to excellence -- a commitment both to academic excellence and also to skills development excellence this is not a tracking program we 're talking about for kids who are not going to make it this is a program that every young person ought to be eligible for if they want to go on beyond that to four-year college that 's fine that ought to be permissible but we 're talking about the foundation of learning about jobs the foundation skills for on-the-job learning and again those are the critical components it 's already being done the president i think -- if i might just interject one point based on my personal experience at home -- the business community has a critical role to play not simply in saying here are the job skills that are needed and here 's what ought to be taught but also in monitoring that excellence if you have the right sort of partnership there the people who are paying the taxes and who are going to then be hiring the workers are not going to permit the second-rate programs to survive if they have any way to shape and influence them so i think that 's very important and when we try to if you will fill in the blanks at the federal level trying to set some standards and provide some funds one of the things that we want to be sure and do is to make sure that the employer has a heavy amount of influence over the quality of these programs because that 's really what 's going to determine whether the whole thing is worthwhile secretary riley that 's great we 've been talking of course about school-to-work and also the jobs and economic recovery program for this summer and fall but let 's talk just a moment about long-term school reform it 's something especially close to me mr. president i wonder if you would give us some of your ideas for the communities out here on goals legislation that i think will be coming forth before too long the president well as you know back when you and i were both governors we spent a lot of time working on our public schools and we tried to be very candid with our people in saying that a lot of these things were going to take some time to materialize i had a hand in writing the national education goals that the governors drafted along with representatives of president bush 's administration back in and what we 're going to try to do this year with your leadership is to introduce legislation in congress that will actually define the things that the national government ought to do to try to help the local schools and the children of this country and the adult learners too meet those goals -- making sure that when -- by people show up for school ready to learn that we get a percent on-time high school graduation rate that children at the 4th 8th and 12th grades are confident in the subjects they 're supposed to know that they are second to none in math and science that are schools are safe disciplined and drug-free and of course the fifth goal -- i took them out of line to say this the last -- is that we have a system of life-long learning in this country and each one of those goals there 's a national role a state role a school role school district role and a private sector role and what you 've attempted to do in this bill you 're going to introduce with me in the next few weeks is to define what our job is and then to give the rest of america a way of defining what their job is and seeing whether we 're actually meeting the standards of quality that we need to meet it 's very exciting so far as i know nothing quite like it has ever been done in the form of federal legislation before not mandating and telling people what they have to do with their money but actually setting up a framework for excellence and partnerships so that we can do our job i 'm really excited about it secretary riley well i am too and i think really it will be an entirely new role for the federal government in terms of its relationship with states serving as a partner really to support and facilitate and to help out in these education reform efforts all driven by high standards that 's the point bob let me ask you one question and then we 'll get to the telephone calls it 's about the same subject we have of course skills standards that are going to be part of goals and i wonder if you would comment on that secretary reich well you know we have percent of our young people who do n't graduate from college very often they do n't have very many alternatives they do have a wonderful system of community colleges and technical institutions but if we had national skill standards to which they could aspire and which employers would understand as a national credential many of these young people would actually find that they were much more eligible for jobs everybody does n't have to go to college other countries you have smaller proportions of their population going to college but you have a whole level of people who have certain technical preprofessional skills we can do it in this country if you do n't go to four-year college you 're not a loser and we want to develop those national skill standards we 're going to be working with the states with the education department with a lot of private industry in developing those standards and i think they will be the kinds of things that enable our vocational and technical and other institutions to rally around as well as our business community secretary riley well that 's great why do n't we go ahead and go to the telephone we have a call i see -- mayor bruce todd of austin texas q yes mr. president and mr. secretary reich and riley we certainly appreciate the opportunity to join you today we have some dedicated professionals and volunteers here in austin who have heard what you have said and are very appreciative let me simply say amen to some of the comments made already we agree with much of the tone that the clinton administration has taken and are very supportive we have been successful here in austin of tripling our summer employment program over the last four years we expect to have over 2,000 employed this year in the summertime perhaps as much as 3,500 with the federal assistance much of the question that we had designed you have answered in your opening comments so we must be thinking alike but the question essentially involved what initiatives after labor day would be appropriate we know summertime is important year-round is even more important and what kind of initiatives at the federal level might be proposed to meet the needs of the youth on a year- round basis and perhaps more importantly how can families and the local community be more involved using the federal initiative that 's something that we believe is very important to success in this effort secretary riley mr. president the president i think i 'll give everybody a chance to answer the question bruce but let me first thank you for calling and thank you for all the great work that you 're doing in austin i 've seen some of it and i 've always been very impressed first with regard to the summer program we hope we can structure it in a way that will enable us to continue the summer program and that will move a lot of these young people back into schools under circumstances that might allow them to do some work in the private sector too we hope that -- secretary reich is going to try to set up a system where we create a lot of private sector jobs to be matched with the public sector jobs this summer and we 're working on that secondly in the program that i have presented to the congress over the next five years what we are attempting to do is to build in an amount of investment that 's quite substantial for job training programs for school-to-work programs all of which give heavy heavy weight to local community input -- just the question you asked -- but do provide some federal investment dollars which we hope you can put with local dollars to keep people working and being trained on a year-round basis and i will say again to echo what secretary reich said a moment ago to try to break down the barrier between what is seen as work and what is seen as learning an awful lot of young people actually have quite high iqs but actually learn so much better when they 're doing than when they 're reading or just listening so we hope that the community involvement part of it will be permanent and we hope that if the whole budget passes -- and we do have budget cuts and more than actually in the budget -- and some revenue raisers and some new money for education and training that we 'll be able to do just what you seem to want based on your question bob do you want to say anything secretary reich well you took most of the words out of my mouth mr. president as usual but let me just add one thing and that is that one of the most important aspects of post-high school for a lot of young people who are not going on to college in addition to the school-to-work program simply is the availability of jobs and we 've got to get this economy moving again obviously it 's terribly important to get this recovery program to get the economy back on track that 's sort of the prerequisite to everything else if we do n't get the economy back on track -- we have -- i think this is the 16th -- correct me if i 'm wrong mr. president -- i think is the 16th month we have had seven percent unemployment or greater this is a jobless recovery a lot of those kids are going to be getting out of school in june and even if we did everything right they would have a very very hard time getting jobs secretary riley thank you both of course goals will be a permanent long-term thing that will certainly reach into next year it will involve if passed -- and we certainly hope it will be -- action plans with every state where we can be working together to reach for the goals in a number of different ways and then the state with all the various school districts a very important part of that will be citizen and parent involvement and i think everybody will see a great energy out there once we get that moving the next call is dr. harry heinemann new york doctor q good evening mr. secretary it is a pleasure to be on with you this evening as you may know bridging the school and work has been central to la guardia 's educational program since its inception in the 1970s and that includes the college the two alternative high schools that operate on our campus and the linkages we have forged with the local schools we have found this to be an extremely effective learning strategy and over the years we 've come to believe that there are several principles that are very important in bridging the school and work and these include integrating theory in the classroom with practice in the workplace with providing all students early exposure to careers as well as providing opportunities for them to reflect upon these experiences while they strengthen their skills and lastly the critical role of the liberal arts particularly in the development of high performance competencies my question then is how can the general education faculty and the academic curriculum be more closely integrated with transition to work experience and what mechanisms and strategies can you suggest to achieve this integration secretary riley well thank you very much i think -- and we 'll get a response from you all on that and very interesting work going on there we 're going to have three people our next guests on the program this evening that will be some specialists in that area that you 're speaking and i 'll certainly pass that on to them and we can discuss it later you all care to comment -- any comments you might have the president i 'd just like to say if i might one thing i want to reemphasize this and i do n't think i 'm being as clear about it as i 'd like although i think at least one of the people who will be on the second panel will be able to say it more explicitly than i. i think this whole concept of applied academics is very important and i think that we have to basically abolish what i consider to be a very artificial distinction between what is vocational learning and what is academic learning i think we should keep the liberal arts going i think we should have a strong component for people who are in the vocational program secretary reich it seems to me that we also need to rethink our entire tracking system because a lot of these school and work combinations are important for mainstream students they 're important for all students it 's not just a special group of students that needs them some of the experiments that i 've seen around the united states -- dick i 'm sure you 've seen them as well -- are mainstream experiments they 're mainstreaming all the students at 11th and 12th grades they 're giving them a combined work and school experience and then a transition program and again the kids can either go on to college if they want they can go on to technical community they can go on to an entirely -- a large variety of possibilities and career directions but we have to get away from the stigmatizing that often goes on with young people who simply are doing job-related or work- related work within the classroom within our schools secretary riley thank you very much i think that 's going to be the last call that we have time for mr. president i think you 've got to move on to another matter and i want to thank you and secretary reich for being here we appreciate your time and your ideas and it 's been a tremendous help to us end9:00 p.m. edt"
